transformer.blocks.0.attn2.norm_added_k.weight,5120
transformer.blocks.0.attn2.norm_k.weight,5120
transformer.blocks.0.attn2.norm_q.weight,5120
transformer.blocks.0.attn2.to_k.bias,5120
transformer.blocks.0.attn2.to_k.weight,5120,5120
transformer.blocks.0.attn2.to_out.0.bias,5120
transformer.blocks.0.attn2.to_out.0.weight,5120,5120
transformer.blocks.0.attn2.to_q.bias,5120
transformer.blocks.0.attn2.to_q.weight,5120,5120
transformer.blocks.0.attn2.to_v.bias,5120
transformer.blocks.0.attn2.to_v.weight,5120,5120
transformer.blocks.0.ffn.net.0.proj.bias,13824
transformer.blocks.0.ffn.net.0.proj.weight,13824,5120
transformer.blocks.0.ffn.net.2.bias,5120
transformer.blocks.0.ffn.net.2.weight,5120,13824
transformer.blocks.0.norm2.bias,5120
transformer.blocks.0.norm2.weight,5120
transformer.blocks.1.attn1.norm_k.weight,5120
transformer.blocks.1.attn1.norm_q.weight,5120
transformer.blocks.1.attn1.to_k.bias,5120
transformer.blocks.1.attn1.to_k.weight,5120,5120
transformer.blocks.1.attn1.to_out.0.bias,5120
transformer.blocks.1.attn1.to_out.0.weight,5120,5120
transformer.blocks.1.attn1.to_q.bias,5120
transformer.blocks.1.attn1.to_q.weight,5120,5120
transformer.blocks.1.attn1.to_v.bias,5120
transformer.blocks.1.attn1.to_v.weight,5120,5120
transformer.blocks.1.attn2.add_k_proj.bias,5120
transformer.blocks.1.attn2.add_k_proj.weight,5120,5120
transformer.blocks.1.attn2.add_v_proj.bias,5120
transformer.blocks.1.attn2.add_v_proj.weight,5120,5120
transformer.blocks.1.attn2.norm_added_k.weight,5120
transformer.blocks.1.attn2.norm_k.weight,5120
transformer.blocks.1.attn2.norm_q.weight,5120
transformer.blocks.1.attn2.to_k.bias,5120
transformer.blocks.1.attn2.to_k.weight,5120,5120
transformer.blocks.1.attn2.to_out.0.bias,5120
transformer.blocks.1.attn2.to_out.0.weight,5120,5120
transformer.blocks.1.attn2.to_q.bias,5120
transformer.blocks.1.attn2.to_q.weight,5120,5120
transformer.blocks.1.attn2.to_v.bias,5120
transformer.blocks.1.attn2.to_v.weight,5120,5120
transformer.blocks.1.ffn.net.0.proj.bias,13824
transformer.blocks.1.ffn.net.0.proj.weight,13824,5120
transformer.blocks.1.ffn.net.2.bias,5120
transformer.blocks.1.ffn.net.2.weight,5120,13824
transformer.blocks.1.norm2.bias,5120
transformer.blocks.1.norm2.weight,5120
transformer.blocks.10.attn1.norm_k.weight,5120
transformer.blocks.10.attn1.norm_q.weight,5120
transformer.blocks.10.attn1.to_k.bias,5120
transformer.blocks.10.attn1.to_k.weight,5120,5120
transformer.blocks.10.attn1.to_out.0.bias,5120
transformer.blocks.10.attn1.to_out.0.weight,5120,5120
transformer.blocks.10.attn1.to_q.bias,5120
transformer.blocks.10.attn1.to_q.weight,5120,5120
transformer.blocks.10.attn1.to_v.bias,5120
transformer.blocks.10.attn1.to_v.weight,5120,5120
transformer.blocks.10.attn2.add_k_proj.bias,5120
transformer.blocks.10.attn2.add_k_proj.weight,5120,5120
transformer.blocks.10.attn2.add_v_proj.bias,5120
transformer.blocks.10.attn2.add_v_proj.weight,5120,5120
transformer.blocks.10.attn2.norm_added_k.weight,5120
transformer.blocks.10.attn2.norm_k.weight,5120
transformer.blocks.10.attn2.norm_q.weight,5120
transformer.blocks.10.attn2.to_k.bias,5120
transformer.blocks.10.attn2.to_k.weight,5120,5120
transformer.blocks.10.attn2.to_out.0.bias,5120
transformer.blocks.10.attn2.to_out.0.weight,5120,5120
transformer.blocks.10.attn2.to_q.bias,5120
transformer.blocks.10.attn2.to_q.weight,5120,5120
transformer.blocks.10.attn2.to_v.bias,5120
transformer.blocks.10.attn2.to_v.weight,5120,5120
transformer.blocks.10.ffn.net.0.proj.bias,13824
transformer.blocks.10.ffn.net.0.proj.weight,13824,5120
transformer.blocks.10.ffn.net.2.bias,5120
transformer.blocks.10.ffn.net.2.weight,5120,13824
transformer.blocks.10.norm2.bias,5120
transformer.blocks.10.norm2.weight,5120
transformer.blocks.11.attn1.norm_k.weight,5120
transformer.blocks.11.attn1.norm_q.weight,5120
transformer.blocks.11.attn1.to_k.bias,5120
transformer.blocks.11.attn1.to_k.weight,5120,5120
transformer.blocks.11.attn1.to_out.0.bias,5120
transformer.blocks.11.attn1.to_out.0.weight,5120,5120
transformer.blocks.11.attn1.to_q.bias,5120
transformer.blocks.11.attn1.to_q.weight,5120,5120
transformer.blocks.11.attn1.to_v.bias,5120
transformer.blocks.11.attn1.to_v.weight,5120,5120
transformer.blocks.11.attn2.add_k_proj.bias,5120
transformer.blocks.11.attn2.add_k_proj.weight,5120,5120
transformer.blocks.11.attn2.add_v_proj.bias,5120
transformer.blocks.11.attn2.add_v_proj.weight,5120,5120
transformer.blocks.11.attn2.norm_added_k.weight,5120
transformer.blocks.11.attn2.norm_k.weight,5120
transformer.blocks.11.attn2.norm_q.weight,5120
transformer.blocks.11.attn2.to_k.bias,5120
transformer.blocks.11.attn2.to_k.weight,5120,5120
transformer.blocks.11.attn2.to_out.0.bias,5120
transformer.blocks.11.attn2.to_out.0.weight,5120,5120
transformer.blocks.11.attn2.to_q.bias,5120
transformer.blocks.11.attn2.to_q.weight,5120,5120
transformer.blocks.11.attn2.to_v.bias,5120
transformer.blocks.11.attn2.to_v.weight,5120,5120
transformer.blocks.11.ffn.net.0.proj.bias,13824
transformer.blocks.11.ffn.net.0.proj.weight,13824,5120
transformer.blocks.11.ffn.net.2.bias,5120
transformer.blocks.11.ffn.net.2.weight,5120,13824
transformer.blocks.11.norm2.bias,5120
transformer.blocks.11.norm2.weight,5120
transformer.blocks.12.attn1.norm_k.weight,5120
transformer.blocks.12.attn1.norm_q.weight,5120
transformer.blocks.12.attn1.to_k.bias,5120
transformer.blocks.12.attn1.to_k.weight,5120,5120
transformer.blocks.12.attn1.to_out.0.bias,5120
transformer.blocks.12.attn1.to_out.0.weight,5120,5120
transformer.blocks.12.attn1.to_q.bias,5120
transformer.blocks.12.attn1.to_q.weight,5120,5120
transformer.blocks.12.attn1.to_v.bias,5120
transformer.blocks.12.attn1.to_v.weight,5120,5120
transformer.blocks.12.attn2.add_k_proj.bias,5120
transformer.blocks.12.attn2.add_k_proj.weight,5120,5120
transformer.blocks.12.attn2.add_v_proj.bias,5120
transformer.blocks.12.attn2.add_v_proj.weight,5120,5120
transformer.blocks.12.attn2.norm_added_k.weight,5120
transformer.blocks.12.attn2.norm_k.weight,5120
transformer.blocks.12.attn2.norm_q.weight,5120
transformer.blocks.12.attn2.to_k.bias,5120
transformer.blocks.12.attn2.to_k.weight,5120,5120
transformer.blocks.12.attn2.to_out.0.bias,5120
transformer.blocks.12.attn2.to_out.0.weight,5120,5120
transformer.blocks.12.attn2.to_q.bias,5120
transformer.blocks.12.attn2.to_q.weight,5120,5120
transformer.blocks.12.attn2.to_v.bias,5120
transformer.blocks.12.attn2.to_v.weight,5120,5120
transformer.blocks.12.ffn.net.0.proj.bias,13824
transformer.blocks.12.ffn.net.0.proj.weight,13824,5120
transformer.blocks.12.ffn.net.2.bias,5120
transformer.blocks.12.ffn.net.2.weight,5120,13824
transformer.blocks.12.norm2.bias,5120
transformer.blocks.12.norm2.weight,5120
transformer.blocks.13.attn1.norm_k.weight,5120
transformer.blocks.13.attn1.norm_q.weight,5120
transformer.blocks.13.attn1.to_k.bias,5120
transformer.blocks.13.attn1.to_k.weight,5120,5120
transformer.blocks.13.attn1.to_out.0.bias,5120
transformer.blocks.13.attn1.to_out.0.weight,5120,5120
transformer.blocks.13.attn1.to_q.bias,5120
transformer.blocks.13.attn1.to_q.weight,5120,5120
transformer.blocks.13.attn1.to_v.bias,5120
transformer.blocks.13.attn1.to_v.weight,5120,5120
transformer.blocks.13.attn2.add_k_proj.bias,5120
transformer.blocks.13.attn2.add_k_proj.weight,5120,5120
transformer.blocks.13.attn2.add_v_proj.bias,5120
transformer.blocks.13.attn2.add_v_proj.weight,5120,5120
transformer.blocks.13.attn2.norm_added_k.weight,5120
transformer.blocks.13.attn2.norm_k.weight,5120
transformer.blocks.13.attn2.norm_q.weight,5120
transformer.blocks.13.attn2.to_k.bias,5120
transformer.blocks.13.attn2.to_k.weight,5120,5120
transformer.blocks.13.attn2.to_out.0.bias,5120
transformer.blocks.13.attn2.to_out.0.weight,5120,5120
transformer.blocks.13.attn2.to_q.bias,5120
transformer.blocks.13.attn2.to_q.weight,5120,5120
transformer.blocks.13.attn2.to_v.bias,5120
transformer.blocks.13.attn2.to_v.weight,5120,5120
transformer.blocks.13.ffn.net.0.proj.bias,13824
transformer.blocks.13.ffn.net.0.proj.weight,13824,5120
transformer.blocks.13.ffn.net.2.bias,5120
transformer.blocks.13.ffn.net.2.weight,5120,13824
transformer.blocks.13.norm2.bias,5120
transformer.blocks.13.norm2.weight,5120
transformer.blocks.14.attn1.norm_k.weight,5120
transformer.blocks.14.attn1.norm_q.weight,5120
transformer.blocks.14.attn1.to_k.bias,5120
transformer.blocks.14.attn1.to_k.weight,5120,5120
transformer.blocks.14.attn1.to_out.0.bias,5120
transformer.blocks.14.attn1.to_out.0.weight,5120,5120
transformer.blocks.14.attn1.to_q.bias,5120
transformer.blocks.14.attn1.to_q.weight,5120,5120
transformer.blocks.14.attn1.to_v.bias,5120
transformer.blocks.14.attn1.to_v.weight,5120,5120
transformer.blocks.14.attn2.add_k_proj.bias,5120
transformer.blocks.14.attn2.add_k_proj.weight,5120,5120
transformer.blocks.14.attn2.add_v_proj.bias,5120
transformer.blocks.14.attn2.add_v_proj.weight,5120,5120
transformer.blocks.14.attn2.norm_added_k.weight,5120
transformer.blocks.14.attn2.norm_k.weight,5120
transformer.blocks.14.attn2.norm_q.weight,5120
transformer.blocks.14.attn2.to_k.bias,5120
transformer.blocks.14.attn2.to_k.weight,5120,5120
transformer.blocks.14.attn2.to_out.0.bias,5120
transformer.blocks.14.attn2.to_out.0.weight,5120,5120
transformer.blocks.14.attn2.to_q.bias,5120
transformer.blocks.14.attn2.to_q.weight,5120,5120
transformer.blocks.14.attn2.to_v.bias,5120
transformer.blocks.14.attn2.to_v.weight,5120,5120
transformer.blocks.14.ffn.net.0.proj.bias,13824
transformer.blocks.14.ffn.net.0.proj.weight,13824,5120
transformer.blocks.14.ffn.net.2.bias,5120
transformer.blocks.14.ffn.net.2.weight,5120,13824
transformer.blocks.14.norm2.bias,5120
transformer.blocks.14.norm2.weight,5120
transformer.blocks.15.attn1.norm_k.weight,5120
transformer.blocks.15.attn1.norm_q.weight,5120
transformer.blocks.15.attn1.to_k.bias,5120
transformer.blocks.15.attn1.to_k.weight,5120,5120
transformer.blocks.15.attn1.to_out.0.bias,5120
transformer.blocks.15.attn1.to_out.0.weight,5120,5120
transformer.blocks.15.attn1.to_q.bias,5120
transformer.blocks.15.attn1.to_q.weight,5120,5120
transformer.blocks.15.attn1.to_v.bias,5120
transformer.blocks.15.attn1.to_v.weight,5120,5120
transformer.blocks.15.attn2.add_k_proj.bias,5120
transformer.blocks.15.attn2.add_k_proj.weight,5120,5120
transformer.blocks.15.attn2.add_v_proj.bias,5120
transformer.blocks.15.attn2.add_v_proj.weight,5120,5120
transformer.blocks.15.attn2.norm_added_k.weight,5120
transformer.blocks.15.attn2.norm_k.weight,5120
transformer.blocks.15.attn2.norm_q.weight,5120
transformer.blocks.15.attn2.to_k.bias,5120
transformer.blocks.15.attn2.to_k.weight,5120,5120
transformer.blocks.15.attn2.to_out.0.bias,5120
transformer.blocks.15.attn2.to_out.0.weight,5120,5120
transformer.blocks.15.attn2.to_q.bias,5120
transformer.blocks.15.attn2.to_q.weight,5120,5120
transformer.blocks.15.attn2.to_v.bias,5120
transformer.blocks.15.attn2.to_v.weight,5120,5120
transformer.blocks.15.ffn.net.0.proj.bias,13824
transformer.blocks.15.ffn.net.0.proj.weight,13824,5120
transformer.blocks.15.ffn.net.2.bias,5120
transformer.blocks.15.ffn.net.2.weight,5120,13824
transformer.blocks.15.norm2.bias,5120
transformer.blocks.15.norm2.weight,5120
transformer.blocks.16.attn1.norm_k.weight,5120
transformer.blocks.16.attn1.norm_q.weight,5120
transformer.blocks.16.attn1.to_k.bias,5120
transformer.blocks.16.attn1.to_k.weight,5120,5120
transformer.blocks.16.attn1.to_out.0.bias,5120
transformer.blocks.16.attn1.to_out.0.weight,5120,5120
transformer.blocks.16.attn1.to_q.bias,5120
transformer.blocks.16.attn1.to_q.weight,5120,5120
transformer.blocks.16.attn1.to_v.bias,5120
transformer.blocks.16.attn1.to_v.weight,5120,5120
transformer.blocks.16.attn2.add_k_proj.bias,5120
transformer.blocks.16.attn2.add_k_proj.weight,5120,5120
transformer.blocks.16.attn2.add_v_proj.bias,5120
transformer.blocks.16.attn2.add_v_proj.weight,5120,5120
transformer.blocks.16.attn2.norm_added_k.weight,5120
transformer.blocks.16.attn2.norm_k.weight,5120
transformer.blocks.16.attn2.norm_q.weight,5120
transformer.blocks.16.attn2.to_k.bias,5120
transformer.blocks.16.attn2.to_k.weight,5120,5120
transformer.blocks.16.attn2.to_out.0.bias,5120
transformer.blocks.16.attn2.to_out.0.weight,5120,5120
transformer.blocks.16.attn2.to_q.bias,5120
transformer.blocks.16.attn2.to_q.weight,5120,5120
transformer.blocks.16.attn2.to_v.bias,5120
transformer.blocks.16.attn2.to_v.weight,5120,5120
transformer.blocks.16.ffn.net.0.proj.bias,13824
transformer.blocks.16.ffn.net.0.proj.weight,13824,5120
transformer.blocks.16.ffn.net.2.bias,5120
transformer.blocks.16.ffn.net.2.weight,5120,13824
transformer.blocks.16.norm2.bias,5120
transformer.blocks.16.norm2.weight,5120
transformer.blocks.17.attn1.norm_k.weight,5120
transformer.blocks.17.attn1.norm_q.weight,5120
transformer.blocks.17.attn1.to_k.bias,5120
transformer.blocks.17.attn1.to_k.weight,5120,5120
transformer.blocks.17.attn1.to_out.0.bias,5120
transformer.blocks.17.attn1.to_out.0.weight,5120,5120
transformer.blocks.17.attn1.to_q.bias,5120
transformer.blocks.17.attn1.to_q.weight,5120,5120
transformer.blocks.17.attn1.to_v.bias,5120
transformer.blocks.17.attn1.to_v.weight,5120,5120
transformer.blocks.17.attn2.add_k_proj.bias,5120
transformer.blocks.17.attn2.add_k_proj.weight,5120,5120
transformer.blocks.17.attn2.add_v_proj.bias,5120
transformer.blocks.17.attn2.add_v_proj.weight,5120,5120
transformer.blocks.17.attn2.norm_added_k.weight,5120
transformer.blocks.17.attn2.norm_k.weight,5120
transformer.blocks.17.attn2.norm_q.weight,5120
transformer.blocks.17.attn2.to_k.bias,5120
transformer.blocks.17.attn2.to_k.weight,5120,5120
transformer.blocks.17.attn2.to_out.0.bias,5120
transformer.blocks.17.attn2.to_out.0.weight,5120,5120
transformer.blocks.17.attn2.to_q.bias,5120
transformer.blocks.17.attn2.to_q.weight,5120,5120
transformer.blocks.17.attn2.to_v.bias,5120
transformer.blocks.17.attn2.to_v.weight,5120,5120
transformer.blocks.17.ffn.net.0.proj.bias,13824
transformer.blocks.17.ffn.net.0.proj.weight,13824,5120
transformer.blocks.17.ffn.net.2.bias,5120
transformer.blocks.17.ffn.net.2.weight,5120,13824
transformer.blocks.17.norm2.bias,5120
transformer.blocks.17.norm2.weight,5120
transformer.blocks.18.attn1.norm_k.weight,5120
transformer.blocks.18.attn1.norm_q.weight,5120
transformer.blocks.18.attn1.to_k.bias,5120
transformer.blocks.18.attn1.to_k.weight,5120,5120
transformer.blocks.18.attn1.to_out.0.bias,5120
transformer.blocks.18.attn1.to_out.0.weight,5120,5120
transformer.blocks.18.attn1.to_q.bias,5120
transformer.blocks.18.attn1.to_q.weight,5120,5120
transformer.blocks.18.attn1.to_v.bias,5120
transformer.blocks.18.attn1.to_v.weight,5120,5120
transformer.blocks.18.attn2.add_k_proj.bias,5120
transformer.blocks.18.attn2.add_k_proj.weight,5120,5120
transformer.blocks.18.attn2.add_v_proj.bias,5120
transformer.blocks.18.attn2.add_v_proj.weight,5120,5120
transformer.blocks.18.attn2.norm_added_k.weight,5120
transformer.blocks.18.attn2.norm_k.weight,5120
transformer.blocks.18.attn2.norm_q.weight,5120
transformer.blocks.18.attn2.to_k.bias,5120
transformer.blocks.18.attn2.to_k.weight,5120,5120
transformer.blocks.18.attn2.to_out.0.bias,5120
transformer.blocks.18.attn2.to_out.0.weight,5120,5120
transformer.blocks.18.attn2.to_q.bias,5120
transformer.blocks.18.attn2.to_q.weight,5120,5120
transformer.blocks.18.attn2.to_v.bias,5120
transformer.blocks.18.attn2.to_v.weight,5120,5120
transformer.blocks.18.ffn.net.0.proj.bias,13824
transformer.blocks.18.ffn.net.0.proj.weight,13824,5120
transformer.blocks.18.ffn.net.2.bias,5120
transformer.blocks.18.ffn.net.2.weight,5120,13824
transformer.blocks.18.norm2.bias,5120
transformer.blocks.18.norm2.weight,5120
transformer.blocks.19.attn1.norm_k.weight,5120
transformer.blocks.19.attn1.norm_q.weight,5120
transformer.blocks.19.attn1.to_k.bias,5120
transformer.blocks.19.attn1.to_k.weight,5120,5120
transformer.blocks.19.attn1.to_out.0.bias,5120
transformer.blocks.19.attn1.to_out.0.weight,5120,5120
transformer.blocks.19.attn1.to_q.bias,5120
transformer.blocks.19.attn1.to_q.weight,5120,5120
transformer.blocks.19.attn1.to_v.bias,5120
transformer.blocks.19.attn1.to_v.weight,5120,5120
transformer.blocks.19.attn2.add_k_proj.bias,5120
transformer.blocks.19.attn2.add_k_proj.weight,5120,5120
transformer.blocks.19.attn2.add_v_proj.bias,5120
transformer.blocks.19.attn2.add_v_proj.weight,5120,5120
transformer.blocks.19.attn2.norm_added_k.weight,5120
transformer.blocks.19.attn2.norm_k.weight,5120
transformer.blocks.19.attn2.norm_q.weight,5120
transformer.blocks.19.attn2.to_k.bias,5120
transformer.blocks.19.attn2.to_k.weight,5120,5120
transformer.blocks.19.attn2.to_out.0.bias,5120
transformer.blocks.19.attn2.to_out.0.weight,5120,5120
transformer.blocks.19.attn2.to_q.bias,5120
transformer.blocks.19.attn2.to_q.weight,5120,5120
transformer.blocks.19.attn2.to_v.bias,5120
transformer.blocks.19.attn2.to_v.weight,5120,5120
transformer.blocks.19.ffn.net.0.proj.bias,13824
transformer.blocks.19.ffn.net.0.proj.weight,13824,5120
transformer.blocks.19.ffn.net.2.bias,5120
transformer.blocks.19.ffn.net.2.weight,5120,13824
transformer.blocks.19.norm2.bias,5120
transformer.blocks.19.norm2.weight,5120
transformer.blocks.2.attn1.norm_k.weight,5120
transformer.blocks.2.attn1.norm_q.weight,5120
transformer.blocks.2.attn1.to_k.bias,5120
transformer.blocks.2.attn1.to_k.weight,5120,5120
transformer.blocks.2.attn1.to_out.0.bias,5120
transformer.blocks.2.attn1.to_out.0.weight,5120,5120
transformer.blocks.2.attn1.to_q.bias,5120
transformer.blocks.2.attn1.to_q.weight,5120,5120
transformer.blocks.2.attn1.to_v.bias,5120
transformer.blocks.2.attn1.to_v.weight,5120,5120
transformer.blocks.2.attn2.add_k_proj.bias,5120
transformer.blocks.2.attn2.add_k_proj.weight,5120,5120
transformer.blocks.2.attn2.add_v_proj.bias,5120
transformer.blocks.2.attn2.add_v_proj.weight,5120,5120
transformer.blocks.2.attn2.norm_added_k.weight,5120
transformer.blocks.2.attn2.norm_k.weight,5120
transformer.blocks.2.attn2.norm_q.weight,5120
transformer.blocks.2.attn2.to_k.bias,5120
transformer.blocks.2.attn2.to_k.weight,5120,5120
transformer.blocks.2.attn2.to_out.0.bias,5120
transformer.blocks.2.attn2.to_out.0.weight,5120,5120
transformer.blocks.2.attn2.to_q.bias,5120
transformer.blocks.2.attn2.to_q.weight,5120,5120
transformer.blocks.2.attn2.to_v.bias,5120
transformer.blocks.2.attn2.to_v.weight,5120,5120
transformer.blocks.2.ffn.net.0.proj.bias,13824
transformer.blocks.2.ffn.net.0.proj.weight,13824,5120
transformer.blocks.2.ffn.net.2.bias,5120
transformer.blocks.2.ffn.net.2.weight,5120,13824
transformer.blocks.2.norm2.bias,5120
transformer.blocks.2.norm2.weight,5120
transformer.blocks.20.attn1.norm_k.weight,5120
transformer.blocks.20.attn1.norm_q.weight,5120
transformer.blocks.20.attn1.to_k.bias,5120
transformer.blocks.20.attn1.to_k.weight,5120,5120
transformer.blocks.20.attn1.to_out.0.bias,5120
transformer.blocks.20.attn1.to_out.0.weight,5120,5120
transformer.blocks.20.attn1.to_q.bias,5120
transformer.blocks.20.attn1.to_q.weight,5120,5120
transformer.blocks.20.attn1.to_v.bias,5120
transformer.blocks.20.attn1.to_v.weight,5120,5120
transformer.blocks.20.attn2.add_k_proj.bias,5120
transformer.blocks.20.attn2.add_k_proj.weight,5120,5120
transformer.blocks.20.attn2.add_v_proj.bias,5120
transformer.blocks.20.attn2.add_v_proj.weight,5120,5120
transformer.blocks.20.attn2.norm_added_k.weight,5120
transformer.blocks.20.attn2.norm_k.weight,5120
transformer.blocks.20.attn2.norm_q.weight,5120
transformer.blocks.20.attn2.to_k.bias,5120
transformer.blocks.20.attn2.to_k.weight,5120,5120
transformer.blocks.20.attn2.to_out.0.bias,5120
transformer.blocks.20.attn2.to_out.0.weight,5120,5120
transformer.blocks.20.attn2.to_q.bias,5120
transformer.blocks.20.attn2.to_q.weight,5120,5120
transformer.blocks.20.attn2.to_v.bias,5120
transformer.blocks.20.attn2.to_v.weight,5120,5120
transformer.blocks.20.ffn.net.0.proj.bias,13824
transformer.blocks.20.ffn.net.0.proj.weight,13824,5120
transformer.blocks.20.ffn.net.2.bias,5120
transformer.blocks.20.ffn.net.2.weight,5120,13824
transformer.blocks.20.norm2.bias,5120
transformer.blocks.20.norm2.weight,5120
transformer.blocks.21.attn1.norm_k.weight,5120
transformer.blocks.21.attn1.norm_q.weight,5120
transformer.blocks.21.attn1.to_k.bias,5120
transformer.blocks.21.attn1.to_k.weight,5120,5120
transformer.blocks.21.attn1.to_out.0.bias,5120
transformer.blocks.21.attn1.to_out.0.weight,5120,5120
transformer.blocks.21.attn1.to_q.bias,5120
transformer.blocks.21.attn1.to_q.weight,5120,5120
transformer.blocks.21.attn1.to_v.bias,5120
transformer.blocks.21.attn1.to_v.weight,5120,5120
transformer.blocks.21.attn2.add_k_proj.bias,5120
transformer.blocks.21.attn2.add_k_proj.weight,5120,5120
transformer.blocks.21.attn2.add_v_proj.bias,5120
transformer.blocks.21.attn2.add_v_proj.weight,5120,5120
transformer.blocks.21.attn2.norm_added_k.weight,5120
transformer.blocks.21.attn2.norm_k.weight,5120
transformer.blocks.21.attn2.norm_q.weight,5120
transformer.blocks.21.attn2.to_k.bias,5120
transformer.blocks.21.attn2.to_k.weight,5120,5120
transformer.blocks.21.attn2.to_out.0.bias,5120
transformer.blocks.21.attn2.to_out.0.weight,5120,5120
transformer.blocks.21.attn2.to_q.bias,5120
transformer.blocks.21.attn2.to_q.weight,5120,5120
transformer.blocks.21.attn2.to_v.bias,5120
transformer.blocks.21.attn2.to_v.weight,5120,5120
transformer.blocks.21.ffn.net.0.proj.bias,13824
transformer.blocks.21.ffn.net.0.proj.weight,13824,5120
transformer.blocks.21.ffn.net.2.bias,5120
transformer.blocks.21.ffn.net.2.weight,5120,13824
transformer.blocks.21.norm2.bias,5120
transformer.blocks.21.norm2.weight,5120
transformer.blocks.22.attn1.norm_k.weight,5120
transformer.blocks.22.attn1.norm_q.weight,5120
transformer.blocks.22.attn1.to_k.bias,5120
transformer.blocks.22.attn1.to_k.weight,5120,5120
transformer.blocks.22.attn1.to_out.0.bias,5120
transformer.blocks.22.attn1.to_out.0.weight,5120,5120
transformer.blocks.22.attn1.to_q.bias,5120
transformer.blocks.22.attn1.to_q.weight,5120,5120
transformer.blocks.22.attn1.to_v.bias,5120
transformer.blocks.22.attn1.to_v.weight,5120,5120
transformer.blocks.22.attn2.add_k_proj.bias,5120
transformer.blocks.22.attn2.add_k_proj.weight,5120,5120
transformer.blocks.22.attn2.add_v_proj.bias,5120
transformer.blocks.22.attn2.add_v_proj.weight,5120,5120
transformer.blocks.22.attn2.norm_added_k.weight,5120
transformer.blocks.22.attn2.norm_k.weight,5120
transformer.blocks.22.attn2.norm_q.weight,5120
transformer.blocks.22.attn2.to_k.bias,5120
transformer.blocks.22.attn2.to_k.weight,5120,5120
transformer.blocks.22.attn2.to_out.0.bias,5120
transformer.blocks.22.attn2.to_out.0.weight,5120,5120
transformer.blocks.22.attn2.to_q.bias,5120
transformer.blocks.22.attn2.to_q.weight,5120,5120
transformer.blocks.22.attn2.to_v.bias,5120
transformer.blocks.22.attn2.to_v.weight,5120,5120
transformer.blocks.22.ffn.net.0.proj.bias,13824
transformer.blocks.22.ffn.net.0.proj.weight,13824,5120
transformer.blocks.22.ffn.net.2.bias,5120
transformer.blocks.22.ffn.net.2.weight,5120,13824
transformer.blocks.22.norm2.bias,5120
transformer.blocks.22.norm2.weight,5120
transformer.blocks.23.attn1.norm_k.weight,5120
transformer.blocks.23.attn1.norm_q.weight,5120
transformer.blocks.23.attn1.to_k.bias,5120
transformer.blocks.23.attn1.to_k.weight,5120,5120
transformer.blocks.23.attn1.to_out.0.bias,5120
transformer.blocks.23.attn1.to_out.0.weight,5120,5120
transformer.blocks.23.attn1.to_q.bias,5120
transformer.blocks.23.attn1.to_q.weight,5120,5120
transformer.blocks.23.attn1.to_v.bias,5120
transformer.blocks.23.attn1.to_v.weight,5120,5120
transformer.blocks.23.attn2.add_k_proj.bias,5120
transformer.blocks.23.attn2.add_k_proj.weight,5120,5120
transformer.blocks.23.attn2.add_v_proj.bias,5120
transformer.blocks.23.attn2.add_v_proj.weight,5120,5120
transformer.blocks.23.attn2.norm_added_k.weight,5120
transformer.blocks.23.attn2.norm_k.weight,5120
transformer.blocks.23.attn2.norm_q.weight,5120
transformer.blocks.23.attn2.to_k.bias,5120
transformer.blocks.23.attn2.to_k.weight,5120,5120
transformer.blocks.23.attn2.to_out.0.bias,5120
transformer.blocks.23.attn2.to_out.0.weight,5120,5120
transformer.blocks.23.attn2.to_q.bias,5120
transformer.blocks.23.attn2.to_q.weight,5120,5120
transformer.blocks.23.attn2.to_v.bias,5120
transformer.blocks.23.attn2.to_v.weight,5120,5120
transformer.blocks.23.ffn.net.0.proj.bias,13824
transformer.blocks.23.ffn.net.0.proj.weight,13824,5120
transformer.blocks.23.ffn.net.2.bias,5120
transformer.blocks.23.ffn.net.2.weight,5120,13824
transformer.blocks.23.norm2.bias,5120
transformer.blocks.23.norm2.weight,5120
transformer.blocks.24.attn1.norm_k.weight,5120
transformer.blocks.24.attn1.norm_q.weight,5120
transformer.blocks.24.attn1.to_k.bias,5120
transformer.blocks.24.attn1.to_k.weight,5120,5120
transformer.blocks.24.attn1.to_out.0.bias,5120
transformer.blocks.24.attn1.to_out.0.weight,5120,5120
transformer.blocks.24.attn1.to_q.bias,5120
transformer.blocks.24.attn1.to_q.weight,5120,5120
transformer.blocks.24.attn1.to_v.bias,5120
transformer.blocks.24.attn1.to_v.weight,5120,5120
transformer.blocks.24.attn2.add_k_proj.bias,5120
transformer.blocks.24.attn2.add_k_proj.weight,5120,5120
transformer.blocks.24.attn2.add_v_proj.bias,5120
transformer.blocks.24.attn2.add_v_proj.weight,5120,5120
transformer.blocks.24.attn2.norm_added_k.weight,5120
transformer.blocks.24.attn2.norm_k.weight,5120
transformer.blocks.24.attn2.norm_q.weight,5120
transformer.blocks.24.attn2.to_k.bias,5120
transformer.blocks.24.attn2.to_k.weight,5120,5120
transformer.blocks.24.attn2.to_out.0.bias,5120
transformer.blocks.24.attn2.to_out.0.weight,5120,5120
transformer.blocks.24.attn2.to_q.bias,5120
transformer.blocks.24.attn2.to_q.weight,5120,5120
transformer.blocks.24.attn2.to_v.bias,5120
transformer.blocks.24.attn2.to_v.weight,5120,5120
transformer.blocks.24.ffn.net.0.proj.bias,13824
